timestamp,car_id,country,city,heart_rate,signal_quality,motion_artifact,dropout,is_active,hr_diff,reliability
2026-04-21 22:45:50.204793,car_1,Sweden,Gothenburg,68.90140742966469,0.7482100156302997,False,False,False,3.0697078340052713,0.7948066361442081
2026-04-21 22:45:50.304793,car_1,Sweden,Gothenburg,71.40513499111637,0.7609118132349567,False,False,False,2.503727561451683,0.8140090669353792
2026-04-21 22:45:50.404793,car_1,Sweden,Gothenburg,,0.0,False,True,False,,0.3
2026-04-21 22:45:50.504793,car_1,Sweden,Gothenburg,71.0965745596288,0.8423067912481595,False,False,False,,0.9211533956240798
2026-04-21 22:45:50.604793,car_1,Sweden,Gothenburg,70.60161475118745,0.9511123339109282,False,False,False,0.4949598084413509,0.9610688619141192
2026-04-21 22:45:50.704793,car_1,Sweden,Gothenburg,69.37527356863585,0.7938257351630187,False,False,False,1.2263411825516073,0.8622890448878318
2026-04-21 22:45:50.804793,car_1,Sweden,Gothenburg,69.2545013318212,0.7598984599576353,False,False,False,0.12077223681464488,0.8763478539606631
2026-04-21 22:45:50.904793,car_1,Sweden,Gothenburg,72.39864359083984,0.6210240715813444,False,False,False,3.1441422590186363,0.7295769830666312
2026-04-21 22:45:51.004793,car_1,Sweden,Gothenburg,71.13447276678276,0.8835863994951271,False,False,False,1.264170824057075,0.9061673649715873
2026-04-21 22:45:51.104793,car_1,Sweden,Gothenburg,69.32980713073395,0.7457761038901443,False,False,False,1.80466563604881,0.82335223063339
2026-04-21 22:45:51.204793,car_1,Sweden,Gothenburg,68.60622024508922,0.5913791221297608,False,False,False,0.7235868856447354,0.7747487165266951
2026-04-21 22:45:51.304793,car_1,Sweden,Gothenburg,70.37408321794487,0.9352978454409916,False,False,False,1.767862972855653,0.919036574561084
2026-04-21 22:45:51.404793,car_1,Sweden,Gothenburg,69.67843224238182,0.7865404784630052,False,False,False,0.6956509755630549,0.8731100617653151
2026-04-21 22:45:51.504793,car_1,Sweden,Gothenburg,70.78267167102436,0.9977888550719495,False,False,False,1.1042394286425434,0.9675307575256678
2026-04-21 22:45:51.604793,car_1,Sweden,Gothenburg,70.38268091695352,0.9082198184672174,False,False,False,0.39999075407084206,0.9423470074811615
2026-04-21 22:45:51.704793,car_1,Sweden,Gothenburg,71.66798617484264,0.8442604346975506,False,False,False,1.2853052578891209,0.8859462327593857
2026-04-21 22:45:51.804793,car_1,Sweden,Gothenburg,68.40660396516364,0.4939523544309432,False,False,False,3.261382209678999,0.6634878049299155
2026-04-21 22:45:51.904793,car_1,Sweden,Gothenburg,73.16822312885172,0.5632030942569315,False,False,False,4.761619163688081,0.6679504164275782
2026-04-21 22:45:52.004793,car_1,Sweden,Gothenburg,76.58809891005515,0.0,False,False,False,3.41987578120343,0.4131071085871686
2026-04-21 22:45:52.104793,car_1,Sweden,Gothenburg,73.46581959548142,0.522544110287073,False,False,False,3.1222793145737313,0.6808164668309151
2026-04-21 22:45:52.204793,car_1,Sweden,Gothenburg,71.56271248231154,0.912544673578455,False,False,False,1.903107113169881,0.9042830052778992
2026-04-21 22:45:52.304793,car_1,Sweden,Gothenburg,72.93567732204946,0.6472955844205558,False,False,False,1.372964839737918,0.7851613139867597
2026-04-21 22:45:52.404793,car_1,Sweden,Gothenburg,69.20052296801522,0.596365862853957,False,False,False,3.7351543540342362,0.7046760399868477
2026-04-21 22:45:52.504793,car_1,Sweden,Gothenburg,68.09845799500341,0.36668231458524503,False,False,False,1.1020649730118066,0.652035907411721
2026-04-21 22:45:52.604793,car_1,Sweden,Gothenburg,72.85860974448498,0.6905198332665272,False,False,False,4.760151749481565,0.7316361330366212
2026-04-21 22:45:52.704793,car_1,Sweden,Gothenburg,70.28089317735137,0.7847433353348161,False,False,False,2.5777165671336064,0.8242031684228521
2026-04-21 22:45:52.804793,car_1,Sweden,Gothenburg,68.70958839714689,0.4613287610554615,False,False,False,1.5713047802044855,0.6870421443274803
2026-04-21 22:45:52.904793,car_1,Sweden,Gothenburg,69.6873260724766,0.6477634935811574,False,False,False,0.9777376753297062,0.7959379589032447
2026-04-21 22:45:53.004793,car_1,Sweden,Gothenburg,69.23275937001549,0.5477790781273733,False,False,False,0.45456670246110775,0.760557840833135
2026-04-21 22:45:53.104793,car_1,Sweden,Gothenburg,71.80786394302419,0.9462284469487913,False,False,False,2.5751045730087014,0.90500628639069
2026-04-21 22:45:53.204793,car_1,Sweden,Gothenburg,72.74817627197234,0.7671508821147843,False,False,False,0.9403123289481528,0.8566517406330876
2026-04-21 22:45:53.304793,car_1,Sweden,Gothenburg,73.40412991749021,0.6449006161626571,False,False,False,0.6559536455178687,0.8034032278823575
2026-04-21 22:45:53.404793,car_1,Sweden,Gothenburg,73.46177331208146,0.6422670679564955,False,False,False,0.05764339459125267,0.8194092067189442
2026-04-21 22:45:53.504793,car_1,Sweden,Gothenburg,73.22734878722228,0.6980008811021057,False,False,False,0.23442452485917897,0.8420494967111538
2026-04-21 22:45:53.604793,car_1,Sweden,Gothenburg,71.34703041333267,0.9171336439581703,False,False,False,1.880318373889608,0.9071433199962531
2026-04-21 22:45:53.704793,car_1,Sweden,Gothenburg,70.55817646052233,0.750609042006016,False,False,False,0.7888539528103422,0.8525482699578444
2026-04-21 22:45:53.804793,car_1,Sweden,Gothenburg,68.83234940470054,0.3967386841810069,False,False,False,1.7258270558217959,0.6508159491270131
2026-04-21 22:45:53.904793,car_1,Sweden,Gothenburg,74.09122598968109,0.5601412096860718,False,False,False,5.258876584980555,0.6573797543048305
2026-04-21 22:45:54.004793,car_1,Sweden,Gothenburg,71.57949084044297,0.928907151491738,False,False,False,2.5117351492381204,0.8978197911792334
2026-04-21 22:45:54.104793,car_1,Sweden,Gothenburg,71.15695419590318,0.8358466765254798,False,False,False,0.42253664453978956,0.9055113123347707
2026-04-21 22:45:54.204793,car_1,Sweden,Gothenburg,74.37965763899751,0.5281134621197197,False,False,False,3.222703443094332,0.6814074206933698
2026-04-21 22:45:54.304793,car_1,Sweden,Gothenburg,70.26604735982073,0.6407168242177287,False,False,False,4.113610279176783,0.7191826975122864
2026-04-21 22:45:54.404793,car_1,Sweden,Gothenburg,73.77402229253362,0.6660818323078287,False,False,False,3.5079749327128837,0.7442788150754587
2026-04-21 22:45:54.504793,car_1,Sweden,Gothenburg,72.73924816469022,0.8813754462684117,False,False,False,1.0347741278433915,0.9111966399310003
2026-04-21 22:45:54.604793,car_1,Sweden,Gothenburg,70.11188113943938,0.5848680493938072,False,False,False,2.627367025250848,0.7231173242250999
2026-04-21 22:45:54.704793,car_1,Sweden,Gothenburg,72.07706630905301,0.9696785019887258,False,False,False,1.9651851696136333,0.9313150863571629
2026-04-21 22:45:54.804793,car_1,Sweden,Gothenburg,74.21544706746108,0.610814586497685,False,False,False,2.1383807584080756,0.7476510306935771
2026-04-21 22:45:54.904793,car_1,Sweden,Gothenburg,73.90126633547217,0.6817618144416233,False,False,False,0.3141807319889125,0.83160201103135
2026-04-21 22:45:55.004793,car_1,Sweden,Gothenburg,75.34120446985668,0.4018262988466106,False,False,False,1.439938134384505,0.6606810809063923
2026-04-21 22:45:55.104793,car_1,Sweden,Gothenburg,73.06666014445707,0.8647274992026721,False,False,False,2.274544325399603,0.8713313649497552
2026-04-21 22:45:55.204793,car_1,Sweden,Gothenburg,79.17454894527599,0.0,False,False,False,6.1078888008189125,0.36287671982726477
2026-04-21 22:45:55.304793,car_1,Sweden,Gothenburg,88.85294395090415,0.13184367797304963,True,False,False,9.678395005628161,0.3798927186361072
2026-04-21 22:45:55.404793,car_1,Sweden,Gothenburg,71.7110727733485,0.8405446439939195,False,False,False,17.141871177555643,0.6743053428470884
2026-04-21 22:45:55.504793,car_1,Sweden,Gothenburg,72.42534785175852,0.9756543650101015,False,False,False,0.7142750784100116,0.9671463134964555
2026-04-21 22:45:55.604793,car_1,Sweden,Gothenburg,69.74798301586091,0.43249981656343883,False,False,False,2.677364835897606,0.6457827203064532
2026-04-21 22:45:55.704793,car_1,Sweden,Gothenburg,74.70855266374446,0.5830033530642316,False,False,False,4.9605696478835455,0.6741797623390902
2026-04-21 22:45:55.804793,car_1,Sweden,Gothenburg,74.46839368496725,0.638587003749663,False,False,False,0.2401589787772025,0.8121745585779663
2026-04-21 22:45:55.904793,car_1,Sweden,Gothenburg,72.7367586407034,0.9923998675751401,False,False,False,1.7316350442638537,0.9484999626968131
2026-04-21 22:45:56.004793,car_1,Sweden,Gothenburg,71.66702060091639,0.7862334185305979,False,False,False,1.069738039787012,0.8626814725941812
2026-04-21 22:45:56.104793,car_1,Sweden,Gothenburg,69.78250383914353,0.4019784516742656,False,False,False,1.8845167617728578,0.6494613837031211
2026-04-21 22:45:56.204793,car_1,Sweden,Gothenburg,71.23051186048133,0.6842966685208319,False,False,False,1.4480080213377988,0.8017067205210717
2026-04-21 22:45:56.304793,car_1,Sweden,Gothenburg,74.33252324302839,0.7025154864915093,False,False,False,3.1020113825470617,0.77124757729145
2026-04-21 22:45:56.404793,car_1,Sweden,Gothenburg,72.45650160058361,0.9151354313153494,False,False,False,1.8760216424447833,0.9062510432696504
2026-04-21 22:45:56.504793,car_1,Sweden,Gothenburg,72.06245866063067,0.8292524823841109,False,False,False,0.39404293995293926,0.903034828502032
2026-04-21 22:45:56.604793,car_1,Sweden,Gothenburg,73.95410921313504,0.7994206673900779,False,False,False,1.8916505525043732,0.848005299933259
2026-04-21 22:45:56.704793,car_1,Sweden,Gothenburg,75.30224315006038,0.5367253388271889,False,False,False,1.3481339369253362,0.7305263597539742
2026-04-21 22:45:56.804793,car_1,Sweden,Gothenburg,73.53439840314319,0.8971532519774883,False,False,False,1.7678447469171914,0.8999647360073371
2026-04-21 22:45:56.904793,car_1,Sweden,Gothenburg,73.68311936657399,0.8741948416547314,False,False,False,0.14872096343080443,0.9326688049516205
2026-04-21 22:45:57.004793,car_1,Sweden,Gothenburg,75.83137745162098,0.45125514658008936,False,False,False,2.14825808504699,0.6676321568121959
2026-04-21 22:45:57.104793,car_1,Sweden,Gothenburg,73.47194672179026,0.9297786824180669,False,False,False,2.35943072983072,0.9018370317301345
2026-04-21 22:45:57.204793,car_1,Sweden,Gothenburg,72.53507400915518,0.8762845814221689,False,False,False,0.9368727126350791,0.91131253421188
2026-04-21 22:45:57.304793,car_1,Sweden,Gothenburg,74.53233381130266,0.7307497988904099,False,False,False,1.9972598021474823,0.8110614391183693
2026-04-21 22:45:57.404793,car_1,Sweden,Gothenburg,72.70487163432011,0.8973479269229783,False,False,False,1.82746217698255,0.898567820774334
2026-04-21 22:45:57.504793,car_1,Sweden,Gothenburg,72.5141440286,0.8528697103468955,False,False,False,0.19072760572011305,0.9207672472739472
2026-04-21 22:45:57.604793,car_1,Sweden,Gothenburg,75.82853730908151,0.4905065519441776,False,False,False,3.314393280481511,0.660620189171713
2026-04-21 22:45:57.704793,car_1,Sweden,Gothenburg,72.72804730434545,0.883218931669752,False,False,False,3.1004900047360593,0.8616327711918486
2026-04-21 22:45:57.804793,car_1,Sweden,Gothenburg,68.03208802302967,0.0,False,False,False,4.69595928131578,0.3875764595441661
2026-04-21 22:45:57.904793,car_1,Sweden,Gothenburg,74.06356532230441,0.8617928224444935,False,False,False,6.031477299274741,0.7950224636124796
2026-04-21 22:45:58.004793,car_1,Sweden,Gothenburg,72.6111846810334,0.8417934193678827,False,False,False,1.45238064127102,0.8803416257371499
2026-04-21 22:45:58.104793,car_1,Sweden,Gothenburg,72.85322788344763,0.8843452574120232,False,False,False,0.24204320241423716,0.9349985052669081
2026-04-21 22:45:58.204793,car_1,Sweden,Gothenburg,74.36625119384452,0.8188254693865962,False,False,False,1.513023310396889,0.867289068484294
2026-04-21 22:45:58.304793,car_1,Sweden,Gothenburg,73.15672371106533,0.9335756366595739,False,False,False,1.209527482779194,0.9326105664935187
2026-04-21 22:45:58.404793,car_1,Sweden,Gothenburg,73.9467773689732,0.914024467962098,False,False,False,0.7900536579078761,0.9342227238570915
2026-04-21 22:45:58.504793,car_1,Sweden,Gothenburg,69.49990841016887,0.19107402672170593,False,False,False,4.44686895880433,0.4878444990111587
2026-04-21 22:45:58.604793,car_1,Sweden,Gothenburg,71.68564484848564,0.622777276613095,False,False,False,2.1857364383167663,0.7524879260107766
2026-04-21 22:45:58.704793,car_1,Sweden,Gothenburg,76.40647502886998,0.43841650453628256,False,False,False,4.72083018038434,0.6063187719503523
2026-04-21 22:45:58.804793,car_1,Sweden,Gothenburg,73.58783124425702,0.9925796781953439,False,False,False,2.8186437846129593,0.922602635266029
2026-04-21 22:45:58.904793,car_1,Sweden,Gothenburg,70.30387248735903,0.3305981512039107,False,False,False,3.283958756897988,0.5813224461831423
2026-04-21 22:45:59.004793,car_1,Sweden,Gothenburg,71.53133792026068,0.5709872662257369,False,False,False,1.2274654329016528,0.7508399771702012
2026-04-21 22:45:59.104793,car_1,Sweden,Gothenburg,71.7163175141848,0.6029655282387238,False,False,False,0.1849795939241119,0.7959843874585337
2026-04-21 22:45:59.204793,car_1,Sweden,Gothenburg,73.93083943753552,0.9590609269801332,False,False,False,2.2145219233507305,0.9199367331221033
2026-04-21 22:45:59.304793,car_1,Sweden,Gothenburg,72.88514315932719,0.8269562877807948,False,False,False,1.0456962782083394,0.8836917680716334
2026-04-21 22:45:59.404793,car_1,Sweden,Gothenburg,72.45577578871941,0.7363270790254088,False,False,False,0.4293673706077783,0.8555551371949035
2026-04-21 22:45:59.504793,car_1,Sweden,Gothenburg,73.80535232137291,0.9984250782274389,False,False,False,1.3495765326535007,0.9613384125599127
2026-04-21 22:45:59.604793,car_1,Sweden,Gothenburg,74.77587954077448,0.8088983602265891,False,False,False,0.9705272194015748,0.876701627897633
2026-04-21 22:45:59.704793,car_1,Sweden,Gothenburg,73.32476170143573,0.8963885421044437,False,False,False,1.4511178393387496,0.9076719519282919
2026-04-21 22:45:59.804793,car_1,Sweden,Gothenburg,72.71539999805809,0.7701163169546402,False,False,False,0.609361703377644,0.8673231467139897
2026-04-21 22:45:59.904793,car_1,Sweden,Gothenburg,73.04337096695059,0.8314007118640465,False,False,False,0.327970968892501,0.9060208247591772
2026-04-21 22:46:00.004793,car_1,Sweden,Gothenburg,74.5871057460044,0.8640716143253425,False,False,False,1.543734779053807,0.8891213797528352
2026-04-21 22:46:00.104793,car_1,Sweden,Gothenburg,73.9133452323675,0.9970479400221708,False,False,False,0.6737605136368927,0.9789770458179408
2026-04-21 22:46:00.204793,car_1,Sweden,Gothenburg,75.48288416338873,0.6930812645174385,False,False,False,1.5695389310212278,0.8029636725024007
2026-04-21 22:46:00.304793,car_1,Sweden,Gothenburg,71.66843150397534,0.5400829690022566,False,False,False,3.8144526594133907,0.6749036129474534
2026-04-21 22:46:00.404793,car_1,Sweden,Gothenburg,72.4366098653906,0.6898655576172223,False,False,False,0.7681783614152522,0.8227503385999799
2026-04-21 22:46:00.504793,car_1,Sweden,Gothenburg,75.55236652496494,0.6907436576443005,False,False,False,3.1157566595743447,0.7650594884677486
2026-04-21 22:46:00.604793,car_1,Sweden,Gothenburg,72.4207672983985,0.6792688626601224,False,False,False,3.1315992265664363,0.7589743248772554
2026-04-21 22:46:00.704793,car_1,Sweden,Gothenburg,76.81032619587914,0.4463937124269287,False,False,False,4.38955889748064,0.6166096214000445
2026-04-21 22:46:00.804793,car_1,Sweden,Gothenburg,76.87010895533608,0.4379178776487248,False,False,False,0.059782759456936674,0.7171708063409798
2026-04-21 22:46:00.904793,car_1,Sweden,Gothenburg,76.86128350727458,0.44306969860323886,False,False,False,0.008825448061500651,0.7212702026582121
2026-04-21 22:46:01.004793,car_1,Sweden,Gothenburg,72.33181239660647,0.6477436725880923,False,False,False,4.529471110668112,0.7145973633848823
2026-04-21 22:46:01.104793,car_1,Sweden,Gothenburg,74.26287269358691,0.9692420205661715,False,False,False,1.9310602969804478,0.9319393780427012
2026-04-21 22:46:01.204793,car_1,Sweden,Gothenburg,73.13773172421001,0.8026270071186694,False,False,False,1.1251409693769006,0.8693889286226895
2026-04-21 22:46:01.304793,car_1,Sweden,Gothenburg,75.98595937453557,0.6307349566632189,False,False,False,2.848227650325555,0.7410117431375653
2026-04-21 22:46:01.404793,car_1,Sweden,Gothenburg,,0.0,False,True,False,,0.3
2026-04-21 22:46:01.504793,car_1,Sweden,Gothenburg,75.91545268757545,0.6505642337458484,False,False,False,,0.8252821168729241
2026-04-21 22:46:01.604793,car_1,Sweden,Gothenburg,74.20016191114678,0.996342261703945,False,False,False,1.7152907764286738,0.9508838628605738
2026-04-21 22:46:01.704793,car_1,Sweden,Gothenburg,73.46391183497367,0.8537842812669829,False,False,False,0.736250076173107,0.9055981418200618
2026-04-21 22:46:01.804793,car_1,Sweden,Gothenburg,75.5057976358948,0.7403653069483576,False,False,False,2.041885800921122,0.8147752351893476
2026-04-21 22:46:01.904793,car_1,Sweden,Gothenburg,71.77402610810302,0.5108505853298773,False,False,False,3.7317715277917785,0.6619882660718257
2026-04-21 22:46:02.004793,car_1,Sweden,Gothenburg,75.30410831015278,0.7854655870471738,False,False,False,3.530082202049769,0.8035042189453181
2026-04-21 22:46:02.104793,car_1,Sweden,Gothenburg,72.41323033284449,0.634123627495489,False,False,False,2.8908779773082927,0.7417457477629781
2026-04-21 22:46:02.204793,car_1,Sweden,Gothenburg,75.49439634498115,0.751780713615306,False,False,False,3.081166012136663,0.7963392461036778
2026-04-21 22:46:02.304793,car_1,Sweden,Gothenburg,73.94162357525876,0.9356250492547746,False,False,False,1.5527727697223952,0.9246658484858443
2026-04-21 22:46:02.404793,car_1,Sweden,Gothenburg,73.49667762468205,0.8446942404093544,False,False,False,0.4449459505767095,0.909291351145592
2026-04-21 22:46:02.504793,car_1,Sweden,Gothenburg,72.51139847490242,0.6457950504684605,False,False,False,0.9852791497796289,0.7947486441945961
2026-04-21 22:46:02.604793,car_1,Sweden,Gothenburg,73.57765775493594,0.8573019896927223,False,False,False,1.0662592800335204,0.8983095495931506
2026-04-21 22:46:02.704793,car_1,Sweden,Gothenburg,75.41162289840678,0.7775512805864139,False,False,False,1.8339651434708344,0.8385070452948999
2026-04-21 22:46:02.804793,car_1,Sweden,Gothenburg,76.39483810530535,0.5824557556325368,False,False,False,0.9832152068985778,0.7631351110854399
2026-04-21 22:46:02.904793,car_1,Sweden,Gothenburg,75.36725610126143,0.7894207354661217,False,False,False,1.0275820040439214,0.8654139078710705
2026-04-21 22:46:03.004793,car_1,Sweden,Gothenburg,77.0488803107785,0.4544453902331579,False,False,False,1.681624209517068,0.6807876579146248
2026-04-21 22:46:03.104793,car_1,Sweden,Gothenburg,79.40568409087066,0.0,False,False,False,2.3568037800921644,0.4370099436649036
2026-04-21 22:46:03.204793,car_1,Sweden,Gothenburg,73.68413142654605,0.8702036168684427,False,False,False,5.721552664324619,0.8043941764072833
2026-04-21 22:46:03.304793,car_1,Sweden,Gothenburg,73.9266373035213,0.917653313161798,False,False,False,0.24250587697525816,0.9516389851468241
2026-04-21 22:46:03.404793,car_1,Sweden,Gothenburg,71.46304742340403,0.4239834209264808,False,False,False,2.4635898801172686,0.6464841828428478
2026-04-21 22:46:03.504793,car_1,Sweden,Gothenburg,76.72884612133745,0.523709097554544,False,False,False,5.26579869793342,0.6390410053126654
2026-04-21 22:46:03.604793,car_1,Sweden,Gothenburg,76.94994781084725,0.48024127429420504,False,False,False,0.22110168950979414,0.733560377933214
2026-04-21 22:46:03.704793,car_1,Sweden,Gothenburg,72.62012534979164,0.6531415375801787,False,False,False,4.329822461055613,0.721142370704599
2026-04-21 22:46:03.804793,car_1,Sweden,Gothenburg,75.59246341228697,0.7529436617955421,False,False,False,2.9723380624953393,0.799332922198563
2026-04-21 22:46:03.904793,car_1,Sweden,Gothenburg,76.79358767781234,0.5131716812079559,False,False,False,1.2011242655253653,0.7226320592785049
2026-04-21 22:46:04.004793,car_1,Sweden,Gothenburg,74.81378706206537,0.90948469220045,False,False,False,1.9798006157469672,0.9008582091554056
2026-04-21 22:46:04.104793,car_1,Sweden,Gothenburg,76.05727772750436,0.6610394269693445,False,False,False,1.2434906654389835,0.7954411743888545
2026-04-21 22:46:04.204793,car_1,Sweden,Gothenburg,74.71290499916823,0.9300667952034115,False,False,False,1.3443727283361255,0.9272957117205416
2026-04-21 22:46:04.304793,car_1,Sweden,Gothenburg,71.92979300039013,0.5132580430563044,False,False,False,2.7831119987780966,0.6837473777789185
2026-04-21 22:46:04.404793,car_1,Sweden,Gothenburg,76.46196105036442,0.5802610430716537,False,False,False,4.532168049974288,0.6808046180451623
2026-04-21 22:46:04.504793,car_1,Sweden,Gothenburg,77.01274076372344,0.4699577353943196,False,False,False,0.5507797133590202,0.7189022733328909
2026-04-21 22:46:04.604793,car_1,Sweden,Gothenburg,75.83029451351679,0.7061995740479817,False,False,False,1.1824462502066524,0.8196433915977772
2026-04-21 22:46:04.704793,car_1,Sweden,Gothenburg,72.45056069477201,0.6182010952154318,False,False,False,3.379733818744782,0.7230648292295072
2026-04-21 22:46:04.804793,car_1,Sweden,Gothenburg,72.85495927001256,0.6995282301344287,False,False,False,0.404398575240549,0.8378741915529293
2026-04-21 22:46:04.904793,car_1,Sweden,Gothenburg,72.0937252033096,0.5478287787517879,False,False,False,0.7612340667029542,0.7519249408702147
2026-04-21 22:46:05.004793,car_1,Sweden,Gothenburg,75.89129978304842,0.6920090560276826,False,False,False,3.7975745797388214,0.751212716351958
2026-04-21 22:46:05.104793,car_1,Sweden,Gothenburg,76.88438874889455,0.49264419103843926,False,False,False,0.9930889658461268,0.717960986639737
2026-04-21 22:46:05.204793,car_1,Sweden,Gothenburg,75.19234809414525,0.8302055023774197,False,False,False,1.6920406547493059,0.8684037269461724
2026-04-21 22:46:05.304793,car_1,Sweden,Gothenburg,76.21971436263628,0.6237857660151962,False,False,False,1.0273662684910363,0.7826022632463934
2026-04-21 22:46:05.404793,car_1,Sweden,Gothenburg,72.59813075772084,0.6529435640082502,False,False,False,3.6215836049154433,0.7353234158903208
2026-04-21 22:46:05.504793,car_1,Sweden,Gothenburg,74.61940906916091,0.9416552590286762,False,False,False,2.0212783114400708,0.9159247748459012
2026-04-21 22:46:05.604793,car_1,Sweden,Gothenburg,71.58171893228838,0.45205157731348133,False,False,False,3.037690136872527,0.6474351852258804
2026-04-21 22:46:05.704793,car_1,Sweden,Gothenburg,72.77117910578494,0.6912877002026966,False,False,False,1.1894601734965562,0.8120005685834424
2026-04-21 22:46:05.804793,car_1,Sweden,Gothenburg,76.06487181032428,0.6485305807236417,False,False,False,3.293692704539339,0.7400784872327428
2026-04-21 22:46:05.904793,car_1,Sweden,Gothenburg,73.82062507891078,0.9041621967224762,False,False,False,2.2442467314134973,0.891773825991421
2026-04-21 22:46:06.004793,car_1,Sweden,Gothenburg,76.71037346178224,0.5162472117253464,False,False,False,2.88974838287146,0.6828329214836169
2026-04-21 22:46:06.104793,car_1,Sweden,Gothenburg,75.35883181765603,0.7848159985232017,False,False,False,1.3515416441262147,0.8544823671125512
2026-04-21 22:46:06.204793,car_1,Sweden,Gothenburg,79.74256615335501,0.0,False,False,False,4.383734335698989,0.3935254524611129
2026-04-21 22:46:06.304793,car_1,Sweden,Gothenburg,74.45157137519413,0.9624938279392213,False,False,False,5.290994778160879,0.857987492042956
2026-04-21 22:46:06.404793,car_1,Sweden,Gothenburg,71.44105828365478,0.43743789312738046,False,False,False,3.0105130915393516,0.6407308868506403
2026-04-21 22:46:06.504793,car_1,Sweden,Gothenburg,74.17414845026445,0.9861881375620766,False,False,False,2.7330901666096707,0.9213513588646804
2026-04-21 22:46:06.604793,car_1,Sweden,Gothenburg,72.30602716287436,0.6147937495735494,False,False,False,1.868121287390096,0.7562767486862318
2026-04-21 22:46:06.704793,car_1,Sweden,Gothenburg,76.1747818929707,0.6091279996747707,False,False,False,3.8687547300963416,0.7083166994461094
2026-04-21 22:46:06.804793,car_1,Sweden,Gothenburg,74.2922594848268,0.9832079742119908,False,False,False,1.882522408143899,0.9401257040487092
2026-04-21 22:46:06.904793,car_1,Sweden,Gothenburg,73.92114838748955,0.9450912731608736,False,False,False,0.37111109733724845,0.9616163568299891
2026-04-21 22:46:07.004793,car_1,Sweden,Gothenburg,73.93433637254034,0.9503470444473362,False,False,False,0.01318798505079144,0.974778143441922
2026-04-21 22:46:07.104793,car_1,Sweden,Gothenburg,75.64970968758708,0.7038636728209046,False,False,False,1.7153733150467332,0.8046424825716951
2026-04-21 22:46:07.204793,car_1,Sweden,Gothenburg,73.25004961936347,0.8190151070621323,False,False,False,2.3996600682236107,0.8455039339815653
2026-04-21 22:46:07.304793,car_1,Sweden,Gothenburg,75.69454024351695,0.6891800820385569,False,False,False,2.444490624153488,0.7795308045391298
2026-04-21 22:46:07.404793,car_1,Sweden,Gothenburg,76.21657155165532,0.5817715326614732,False,False,False,0.5220313081383665,0.7756265808753089
2026-04-21 22:46:07.504793,car_1,Sweden,Gothenburg,73.4256578447335,0.8631433149578476,False,False,False,2.7909137069218275,0.8585128917184306
2026-04-21 22:46:07.604793,car_1,Sweden,Gothenburg,72.24188513004613,0.6295813523154088,False,False,False,1.1837727146873647,0.7812989270139123
2026-04-21 22:46:07.704793,car_1,Sweden,Gothenburg,73.05161147260748,0.7948138729457512,False,False,False,0.8097263425613477,0.8740726149647577
2026-04-21 22:46:07.804793,car_1,Sweden,Gothenburg,75.4808526136097,0.7159563038544186,False,False,False,2.4292411410022225,0.7932774612809952
